địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Thanh Xuân,2022-10-27,116.57,74.27,0,0,0,0,116.57,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-28,125.73,82.77,0,0,0,0,125.73,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-29,160.87,121.4,0,0,0,0,160.87,Không tốt
Thanh Xuân,2022-10-30,118.0,77.37,0,0,0,0,118.0,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-31,83.2,39.35,0,0,0,0,83.2,Vừa Phải
Thanh Xuân,2022-11-01,106.45,64.63,0,0,0,0,106.45,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-02,145.22,104.85,0,0,0,0,145.22,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-03,160.43,120.97,0,0,0,0,160.43,Không tốt
Thanh Xuân,2022-11-04,158.63,117.26,0,0,0,0,158.63,Không tốt
Thanh Xuân,2022-11-05,127.07,88.1,0,0,0,0,127.07,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-06,151.1,110.23,0,0,0,0,151.1,Không tốt
Thanh Xuân,2022-11-07,153.97,114.48,0,0,0,0,153.97,Không tốt
Thanh Xuân,2022-11-08,156.9,118.0,0,0,0,0,156.9,Không tốt
Thanh Xuân,2022-11-09,137.12,95.45,0,0,0,0,137.12,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-10,234.48,204.12,0,0,0,0,234.48,Rất không tốt
Thanh Xuân,2022-11-11,105.23,63.87,0,0,0,0,105.23,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-12,99.87,56.33,0,0,0,0,99.87,Vừa Phải
Thanh Xuân,2022-11-13,112.95,70.97,0,0,0,0,112.95,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-14,148.77,107.87,0,0,0,0,148.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-11-15,152.83,110.03,0,0,0,0,152.83,Không tốt
