date, pm25, pm10, o3, no2, so2, co
2021/9/10, 89, 75, 36, 11, 10, 3
2021/9/11, 120, 73, 72, 11, 12, 2
2021/9/12, 124, 77, 37, 8, 11, 3
2021/9/13, 130, 46, 9, 6, 10, 2
2021/9/14, 71, 21, 9, 5, 9, 1
2021/9/15, 22, 28, 9, 7, 10, 1
2021/9/16, 28, 31, 10, 9, 12, 1
2021/9/17, 27, 35, 21, 7, 10, 1
2021/9/18, 36, 40, 22, 12, 12, 1
2021/9/19, 41, 41, 22, 6, 14, 1
2021/9/20, 51, 50, 22, 11, 12, 1
2021/9/21, 56, 53, 12, 11, 11, 2
2021/9/22, 59, 31, 14, 4, 10, 1
2021/9/23, 34, 23, 4, 2, 9, 1
2021/9/24, 25, 21, 11, 3, 10, 1
2021/9/25, 21, 25, 16, 4, 10, 1
2021/9/26, 27, 45, 24, 7, 10, 2
2021/9/27, 61, 56, 42, 7, 10, 2
2021/9/28, 77, 55, 38, 9, 9, 1
2021/9/29, 76, 60, 34, 8, 8, 1
2021/9/30, 84, 59, 27, 8, 8, 1
2021/4/1, 27, 16, 14, 12, 3, 1
2021/4/2, 19, 18, 12, 12, 3, 2
2021/4/3, 21, 12, 12, 10, 3, 3
2021/4/4, 15, 36, 14, 9, 4, 3
2021/4/5, 35, 34, 23, 15, 4, 3
2021/4/6, 43, 29, 31, 15, 3, 2
2021/4/7, 29, 27, 26, 9, 3, 2
2021/4/8, 25, 18, 16, 4, 4, 2
2021/4/9, 26, 22, 12, 5, 4, 3
2021/4/10, 28, 27, 20, 11, 4, 3
2021/4/11, 31, 13, 21, 8, 4, 1
2021/4/12, 17, 35, 19, 7, 4, 1
2021/4/13, 37, 15, 21, 8, 3, 1
2021/4/14, 14, 74, 17, 10, 3, 1
2021/4/15, 44, 58, 20, 8, 3, 1
2021/4/16, 56, 32, 18, 6, 3, 2
2021/4/17, 40, 44, 14, 7, 4, 3
2021/4/18, 66, 59, 26, 13, 4, 2
2021/4/19, 80, 58, 25, 5, 3, 1
2021/4/20, 50, 50, 22, 3, 3, 1
2021/4/21, 48, 51, 24, 4, 3, 1
2021/4/22, 47, 52, 11, 10, 4, 2
2021/4/23, 54, 55, 22, 8, 4, 1
2021/4/24, 55, 46, 17, 14, 3, 2
2021/4/25, 53, 35, 29, 9, 4, 8
2021/4/26, 40, 28, 21, 6, 3, 2
2021/4/27, 37, 34, 20, 5, 2, 2
2021/4/28, 46, 19, 31, 2, 1, 1
2021/4/29, 21, , , , , 
2021/5/3, 35, 42, 32, 5, 2, 1
2021/5/4, 40, 32, 27, 8, 1, 1
2021/5/5, 35, 46, 32, 6, 3, 2
2021/5/6, 62, 46, 22, 7, 2, 1
2021/5/7, 46, 42, 24, 6, 2, 1
2021/5/8, 40, 45, 23, 8, 2, 1
2021/5/9, 41, 48, 28, 5, 2, 2
2021/5/10, 48, 57, 34, 5, 2, 1
2021/5/11, 69, 55, 31, 8, 2, 1
2021/5/12, 64, 34, 18, 12, 1, 1
2021/5/13, 32, 45, 22, 7, 1, 1
2021/5/14, 43, 47, 23, 4, 2, 1
2021/5/15, 40, 46, 24, 4, 4, 1
2021/5/16, 42, 35, 14, 5, 8, 1
2021/5/17, 31, 36, 12, 6, 7, 1
2021/5/18, 27, 43, 22, 5, 9, 1
2021/5/19, 38, 52, 28, 7, 9, 1
2021/5/20, 52, 52, 25, 7, 8, 1
2021/5/21, 49, 54, 28, 6, 9, 1
2021/5/22, 49, 42, 26, 4, 3, 1
2021/5/23, 39, 38, 19, 4, 1, 1
2021/5/24, 36, 24, 20, 3, 2, 1
2021/5/25, 30, 44, 17, 9, 4, 1
2021/5/26, 48, 36, 19, 7, 2, 1
2021/5/27, 24, 43, 21, 8, 2, 1
2021/5/28, 33, 64, 27, 8, 3, 1
2021/5/29, 53, 65, 43, 9, 3, 1
2021/5/30, 64, 72, 57, 14, 4, 1
2021/5/31, 69, 71, 35, 12, 3, 1
2021/6/1, 68, 68, 38, 8, 3, 1
2021/6/2, 74, 60, 28, 5, 1, 1
2021/6/3, 65, 41, 24, 4, 3, 1
2021/6/4, 52, 72, 39, 9, 5, 2
2021/6/5, 98, 110, 78, 9, 4, 3
2021/6/6, 173, 70, 26, 10, 3, 2
2021/6/7, 112, 40, 25, 6, 3, 1
2021/6/8, 51, 42, 32, 8, 3, 1
2021/6/9, 42, 41, 20, 10, 3, 1
