,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
390,Lai Cách,2023-01-28,0,0,2,7,3,2,7,Tốt
391,Lai Cách,2023-01-29,0,0,2,11,3,2,11,Tốt
392,Lai Cách,2023-01-30,0,0,2,10,3,1,10,Tốt
393,Lai Cách,2023-01-31,0,0,3,3,3,1,3,Tốt
394,Lai Cách,2023-02-01,0,0,2,6,4,2,6,Tốt
395,Lai Cách,2023-02-02,0,0,1,0,0,0,1,Tốt
396,Lai Cách,2023-02-15,0,0,0,9,4,2,9,Tốt
397,Lai Cách,2023-02-16,0,0,1,10,4,3,10,Tốt
398,Lai Cách,2023-02-17,0,0,1,0,0,0,1,Tốt
399,Lai Cách,2023-02-19,0,0,0,5,4,2,5,Tốt
400,Lai Cách,2023-02-20,0,0,2,8,4,2,8,Tốt
401,Lai Cách,2023-02-21,0,0,2,2,4,1,4,Tốt
402,Lai Cách,2023-02-22,0,0,2,7,4,1,7,Tốt
403,Lai Cách,2023-02-23,0,0,2,7,4,2,7,Tốt
404,Lai Cách,2023-02-24,0,0,1,3,4,2,4,Tốt
405,Lai Cách,2023-02-25,0,0,1,1,3,1,3,Tốt
406,Lai Cách,2023-02-26,0,0,2,7,3,2,7,Tốt
407,Lai Cách,2023-02-27,0,0,3,6,3,2,6,Tốt
408,Lai Cách,2023-02-28,0,0,9,6,0,0,9,Tốt
409,Lai Cách,2023-03-01,0,0,9,5,0,0,9,Tốt
410,Lai Cách,2023-03-02,0,0,15,7,0,0,15,Tốt
411,Lai Cách,2023-03-03,0,0,14,7,0,0,14,Tốt
412,Lai Cách,2023-03-04,0,0,9,5,0,0,9,Tốt
413,Lai Cách,2023-03-05,0,0,16,4,0,0,16,Tốt
414,Lai Cách,2023-03-06,0,0,15,4,0,0,15,Tốt
415,Lai Cách,2023-03-07,0,0,12,3,0,0,12,Tốt
416,Lai Cách,2023-03-08,0,0,9,5,0,0,9,Tốt
417,Lai Cách,2023-03-09,0,0,11,5,0,0,11,Tốt
418,Lai Cách,2023-03-10,0,0,10,3,0,0,10,Tốt
419,Lai Cách,2023-03-11,0,0,9,6,0,0,9,Tốt
420,Lai Cách,2023-03-12,0,0,7,8,0,0,8,Tốt
421,Lai Cách,2023-03-13,0,0,6,6,0,0,6,Tốt
422,Lai Cách,2023-03-14,0,0,11,5,0,0,11,Tốt
423,Lai Cách,2023-03-15,0,0,8,5,0,0,8,Tốt
424,Lai Cách,2023-03-16,0,0,8,4,0,0,8,Tốt
425,Lai Cách,2023-03-17,0,0,6,3,0,0,6,Tốt
426,Lai Cách,2023-03-18,0,0,7,3,0,0,7,Tốt
427,Lai Cách,2023-03-19,0,0,6,2,0,0,6,Tốt
428,Lai Cách,2023-03-20,0,0,5,3,0,0,5,Tốt
429,Lai Cách,2023-03-21,0,0,5,2,0,0,5,Tốt
430,Lai Cách,2023-03-22,0,0,10,2,0,0,10,Tốt
431,Lai Cách,2023-03-23,0,0,8,2,0,0,8,Tốt
432,Lai Cách,2023-03-24,0,0,6,5,0,0,6,Tốt
433,Lai Cách,2023-03-25,0,0,4,2,0,0,4,Tốt
434,Lai Cách,2023-03-26,0,0,2,3,0,0,3,Tốt
435,Lai Cách,2023-03-27,0,0,3,5,0,0,5,Tốt
436,Lai Cách,2023-03-28,0,0,2,3,0,0,3,Tốt
437,Lai Cách,2023-03-29,0,0,2,3,0,0,3,Tốt
438,Lai Cách,2023-03-30,0,0,2,7,0,0,7,Tốt
439,Lai Cách,2023-03-31,0,0,3,8,0,0,8,Tốt
440,Lai Cách,2023-04-01,0,0,1,2,0,0,2,Tốt
441,Lai Cách,2023-04-02,0,0,5,0,0,0,5,Tốt
442,Lai Cách,2023-04-03,0,0,4,1,0,0,4,Tốt
443,Lai Cách,2023-04-04,0,0,6,1,0,0,6,Tốt
444,Lai Cách,2023-04-05,0,0,6,2,0,0,6,Tốt
445,Lai Cách,2023-04-06,0,0,6,3,0,0,6,Tốt
446,Lai Cách,2023-04-07,0,0,3,6,0,0,6,Tốt
447,Lai Cách,2023-04-08,0,0,5,3,0,0,5,Tốt
448,Lai Cách,2023-04-09,0,0,4,5,0,0,5,Tốt
449,Lai Cách,2023-04-10,0,0,4,4,0,0,4,Tốt
450,Lai Cách,2023-04-11,0,0,4,4,0,0,4,Tốt
451,Lai Cách,2023-04-12,0,0,4,3,0,0,4,Tốt
452,Lai Cách,2023-04-13,0,0,5,5,0,0,5,Tốt
453,Lai Cách,2023-04-14,0,0,3,3,0,0,3,Tốt
454,Lai Cách,2023-04-15,0,0,3,2,0,0,3,Tốt
455,Lai Cách,2023-04-16,0,0,8,1,0,0,8,Tốt
456,Lai Cách,2023-04-17,0,0,6,2,0,0,6,Tốt
457,Lai Cách,2023-04-18,0,0,5,1,0,0,5,Tốt
458,Lai Cách,2023-04-19,0,0,7,3,0,0,7,Tốt
459,Lai Cách,2023-04-20,0,0,3,1,0,0,3,Tốt
460,Lai Cách,2023-04-21,0,0,1,0,0,0,1,Tốt
461,Lai Cách,2023-04-25,0,0,0,2,0,0,2,Tốt
462,Lai Cách,2023-04-26,0,0,5,2,0,0,5,Tốt
463,Lai Cách,2023-04-27,0,0,6,1,0,0,6,Tốt
464,Lai Cách,2023-04-28,0,0,3,1,0,0,3,Tốt
465,Lai Cách,2023-04-29,0,0,2,0,0,0,2,Tốt
466,Lai Cách,2023-04-30,0,0,3,1,0,0,3,Tốt
467,Lai Cách,2023-05-01,0,0,5,0,0,0,5,Tốt
468,Lai Cách,2023-05-02,0,0,6,0,0,0,6,Tốt
469,Lai Cách,2023-05-03,0,0,3,1,0,0,3,Tốt
470,Lai Cách,2023-05-04,0,0,3,1,0,0,3,Tốt
471,Lai Cách,2023-05-05,0,0,5,1,0,0,5,Tốt
472,Lai Cách,2023-05-06,0,0,7,1,0,0,7,Tốt
473,Lai Cách,2023-05-07,0,0,6,1,0,0,6,Tốt
474,Lai Cách,2023-05-08,0,0,3,2,0,0,3,Tốt
475,Lai Cách,2023-05-09,0,0,4,1,0,0,4,Tốt
476,Lai Cách,2023-05-10,0,0,5,1,0,0,5,Tốt
477,Lai Cách,2023-05-11,0,0,9,3,0,0,9,Tốt
478,Lai Cách,2023-05-12,0,0,3,4,0,0,4,Tốt
479,Lai Cách,2023-05-13,0,0,6,0,0,0,6,Tốt
480,Lai Cách,2023-05-24,0,0,0,1,0,0,1,Tốt
481,Lai Cách,2023-05-25,0,0,4,2,0,0,4,Tốt
482,Lai Cách,2023-05-26,0,0,2,2,0,0,2,Tốt
483,Lai Cách,2023-05-27,0,0,1,1,0,0,1,Tốt
484,Lai Cách,2023-05-28,0,0,1,1,0,0,1,Tốt
485,Lai Cách,2023-05-29,0,0,5,1,0,0,5,Tốt
486,Lai Cách,2023-05-30,0,0,1,2,0,0,2,Tốt
487,Lai Cách,2023-05-31,0,0,0,2,0,0,2,Tốt
488,Lai Cách,2023-06-01,0,0,0,1,0,0,1,Tốt
489,Lai Cách,2023-06-02,0,0,3,3,0,0,3,Tốt
490,Lai Cách,2023-06-03,0,0,7,3,0,0,7,Tốt
491,Lai Cách,2023-06-04,0,0,10,1,0,0,10,Tốt
492,Lai Cách,2023-06-05,0,0,5,2,0,0,5,Tốt
493,Lai Cách,2023-06-06,0,0,4,1,0,0,4,Tốt
494,Lai Cách,2023-06-07,0,0,4,1,0,0,4,Tốt
495,Lai Cách,2023-06-08,0,0,1,1,0,0,1,Tốt
496,Lai Cách,2023-06-09,0,0,1,3,0,0,3,Tốt
497,Lai Cách,2023-06-10,0,0,9,2,0,0,9,Tốt
498,Lai Cách,2023-06-11,0,0,8,4,0,0,8,Tốt
499,Lai Cách,2023-06-12,0,0,10,2,0,0,10,Tốt
500,Lai Cách,2023-06-13,0,0,9,3,0,0,9,Tốt
501,Lai Cách,2023-06-14,0,0,5,2,0,0,5,Tốt
502,Lai Cách,2023-06-15,0,0,8,3,0,0,8,Tốt
503,Lai Cách,2023-06-16,0,0,6,2,0,0,6,Tốt
504,Lai Cách,2023-06-17,0,0,7,2,0,0,7,Tốt
505,Lai Cách,2023-06-18,0,0,4,2,0,0,4,Tốt
506,Lai Cách,2023-06-19,0,0,7,2,0,0,7,Tốt
507,Lai Cách,2023-06-20,0,0,6,2,0,0,6,Tốt
508,Lai Cách,2023-06-21,0,0,7,2,0,0,7,Tốt
509,Lai Cách,2023-06-22,0,0,7,3,0,0,7,Tốt
510,Lai Cách,2023-06-23,0,0,4,2,0,0,4,Tốt
511,Lai Cách,2023-06-24,0,0,3,2,0,0,3,Tốt
512,Lai Cách,2023-06-25,0,0,4,2,0,0,4,Tốt
513,Lai Cách,2023-06-26,0,0,4,2,0,0,4,Tốt
514,Lai Cách,2023-06-27,0,0,4,2,0,0,4,Tốt
515,Lai Cách,2023-06-28,0,0,3,1,0,0,3,Tốt
516,Lai Cách,2023-06-29,0,0,3,1,0,0,3,Tốt
517,Lai Cách,2023-06-30,0,0,6,2,0,0,6,Tốt
518,Lai Cách,2023-07-01,0,0,5,1,0,0,5,Tốt
519,Lai Cách,2023-07-02,0,0,4,2,0,0,4,Tốt
520,Lai Cách,2023-07-03,0,0,5,2,0,0,5,Tốt
521,Lai Cách,2023-07-04,0,0,8,3,0,0,8,Tốt
522,Lai Cách,2023-07-05,0,0,8,2,0,0,8,Tốt
523,Lai Cách,2023-07-06,0,0,9,6,0,0,9,Tốt
524,Lai Cách,2023-07-07,0,0,11,1,0,0,11,Tốt
525,Lai Cách,2023-07-08,0,0,5,1,0,0,5,Tốt
526,Lai Cách,2023-07-09,0,0,7,3,0,0,7,Tốt
527,Lai Cách,2023-07-10,0,0,10,3,0,0,10,Tốt
528,Lai Cách,2023-07-11,0,0,11,3,0,0,11,Tốt
529,Lai Cách,2023-07-12,0,0,10,3,0,0,10,Tốt
530,Lai Cách,2023-07-13,0,0,12,2,0,0,12,Tốt
531,Lai Cách,2023-07-14,0,0,7,0,0,0,7,Tốt
532,Lai Cách,2023-07-15,0,0,0,3,0,0,3,Tốt
533,Lai Cách,2023-07-16,0,0,10,5,0,1,10,Tốt
534,Lai Cách,2023-07-17,0,0,12,2,0,0,12,Tốt
535,Lai Cách,2023-07-18,0,0,9,6,0,2,9,Tốt
536,Lai Cách,2023-07-19,0,0,8,5,0,0,8,Tốt
537,Lai Cách,2023-07-20,0,0,3,3,0,1,3,Tốt
538,Lai Cách,2023-07-21,0,0,4,2,0,0,4,Tốt
539,Lai Cách,2023-07-22,0,0,5,1,0,0,5,Tốt
540,Lai Cách,2023-07-23,0,0,6,2,0,0,6,Tốt
541,Lai Cách,2023-07-24,0,0,6,1,0,0,6,Tốt
542,Lai Cách,2023-07-25,0,0,8,3,0,1,8,Tốt
543,Lai Cách,2023-07-26,0,0,9,2,0,1,9,Tốt
544,Lai Cách,2023-07-27,0,0,13,4,0,1,13,Tốt
545,Lai Cách,2023-07-28,0,0,9,4,0,1,9,Tốt
546,Lai Cách,2023-07-29,0,0,12,1,0,1,12,Tốt
547,Lai Cách,2023-07-30,0,0,9,2,0,1,9,Tốt
548,Lai Cách,2023-07-31,0,0,8,2,0,1,8,Tốt
549,Lai Cách,2023-08-01,0,0,8,4,0,1,8,Tốt
550,Lai Cách,2023-08-02,0,0,5,3,0,1,5,Tốt
551,Lai Cách,2023-08-03,0,0,3,5,0,1,5,Tốt
552,Lai Cách,2023-08-04,0,0,4,2,0,1,4,Tốt
553,Lai Cách,2023-08-05,0,0,2,1,0,1,2,Tốt
554,Lai Cách,2023-08-06,0,0,3,2,0,1,3,Tốt
555,Lai Cách,2023-08-07,0,0,6,1,0,1,6,Tốt
556,Lai Cách,2023-08-08,0,0,5,1,0,1,5,Tốt
557,Lai Cách,2023-08-09,0,0,1,4,0,1,4,Tốt
558,Lai Cách,2023-08-10,0,0,1,4,0,1,4,Tốt
559,Lai Cách,2023-08-11,0,0,1,3,0,1,3,Tốt
560,Lai Cách,2023-08-12,0,0,1,1,0,1,1,Tốt
561,Lai Cách,2023-08-13,0,0,2,2,0,1,2,Tốt
562,Lai Cách,2023-08-14,0,0,2,2,0,1,2,Tốt
563,Lai Cách,2023-08-15,0,0,2,4,0,1,4,Tốt
564,Lai Cách,2023-08-16,0,0,2,2,0,1,2,Tốt
565,Lai Cách,2023-08-17,0,0,2,4,0,1,4,Tốt
566,Lai Cách,2023-08-18,0,0,2,3,0,1,3,Tốt
567,Lai Cách,2023-08-19,0,0,2,4,0,1,4,Tốt
568,Lai Cách,2023-08-20,0,0,1,4,0,1,4,Tốt
569,Lai Cách,2023-08-21,0,0,1,3,0,1,3,Tốt
570,Lai Cách,2023-08-22,0,0,1,2,0,1,2,Tốt
571,Lai Cách,2023-08-23,0,0,1,4,0,1,4,Tốt
572,Lai Cách,2023-08-24,0,0,1,4,0,1,4,Tốt
573,Lai Cách,2023-08-25,0,0,1,2,0,1,2,Tốt
574,Lai Cách,2023-08-26,0,0,1,3,0,1,3,Tốt
575,Lai Cách,2023-08-27,0,0,1,4,0,2,4,Tốt
576,Lai Cách,2023-08-28,0,0,0,4,0,1,4,Tốt
577,Lai Cách,2023-08-29,0,0,0,4,0,1,4,Tốt
578,Lai Cách,2023-08-30,0,0,0,5,0,1,5,Tốt
579,Lai Cách,2023-08-31,0,0,0,3,0,1,3,Tốt
580,Lai Cách,2023-09-06,0,0,0,1,0,0,1,Tốt
581,Lai Cách,2023-09-07,0,0,1,4,0,0,4,Tốt
582,Lai Cách,2023-09-08,0,0,1,4,0,0,4,Tốt
583,Lai Cách,2023-09-09,0,0,1,3,0,0,3,Tốt
584,Lai Cách,2023-09-10,0,0,1,3,0,0,3,Tốt
585,Lai Cách,2023-09-11,0,0,1,5,0,0,5,Tốt
586,Lai Cách,2023-09-12,0,0,1,1,0,0,1,Tốt
587,Lai Cách,2023-09-13,0,0,1,1,0,0,1,Tốt
588,Lai Cách,2023-09-14,0,0,1,2,0,0,2,Tốt
589,Lai Cách,2023-09-15,0,0,1,3,0,0,3,Tốt
590,Lai Cách,2023-09-16,0,0,1,1,0,0,1,Tốt
591,Lai Cách,2023-09-17,0,0,1,3,0,0,3,Tốt
592,Lai Cách,2023-09-18,0,0,1,2,0,0,2,Tốt
593,Lai Cách,2023-09-19,0,0,1,2,0,0,2,Tốt
594,Lai Cách,2023-09-20,0,0,1,2,0,0,2,Tốt
595,Lai Cách,2023-09-21,0,0,1,2,0,0,2,Tốt
596,Lai Cách,2023-09-22,0,0,1,2,0,0,2,Tốt
597,Lai Cách,2023-09-23,0,0,1,3,0,0,3,Tốt
598,Lai Cách,2023-09-24,0,0,1,2,0,0,2,Tốt
599,Lai Cách,2023-09-25,0,0,0,2,0,0,2,Tốt
600,Lai Cách,2023-09-26,0,0,1,3,0,0,3,Tốt
601,Lai Cách,2023-09-27,0,0,1,2,0,0,2,Tốt
602,Lai Cách,2023-09-28,0,0,1,1,0,0,1,Tốt
603,Lai Cách,2023-09-29,0,0,1,0,0,0,1,Tốt
604,Lai Cách,2023-10-01,0,0,0,1,0,0,1,Tốt
605,Lai Cách,2023-10-02,0,0,1,3,0,0,3,Tốt
606,Lai Cách,2023-10-03,0,0,1,2,0,0,2,Tốt
607,Lai Cách,2023-10-04,0,0,1,3,0,0,3,Tốt
608,Lai Cách,2023-10-05,0,0,1,2,0,0,2,Tốt
609,Lai Cách,2023-10-06,0,0,1,3,0,0,3,Tốt
610,Lai Cách,2023-10-07,0,0,1,3,0,0,3,Tốt
611,Lai Cách,2023-10-08,0,0,1,3,0,0,3,Tốt
612,Lai Cách,2023-10-09,0,0,1,2,0,0,2,Tốt
613,Lai Cách,2023-10-10,0,0,1,3,0,0,3,Tốt
614,Lai Cách,2023-10-11,0,0,1,2,0,0,2,Tốt
615,Lai Cách,2023-10-12,0,0,1,4,0,0,4,Tốt
616,Lai Cách,2023-10-13,0,0,1,3,0,0,3,Tốt
617,Lai Cách,2023-10-14,0,0,1,2,0,0,2,Tốt
618,Lai Cách,2023-10-15,0,0,1,3,0,0,3,Tốt
619,Lai Cách,2023-10-16,0,0,0,4,0,0,4,Tốt
620,Lai Cách,2023-10-17,0,0,0,6,0,0,6,Tốt
621,Lai Cách,2023-10-18,0,0,0,4,0,0,4,Tốt
622,Lai Cách,2023-10-19,0,0,0,2,0,0,2,Tốt
